layers,activation,batch_size,loss,mae,r2_score,root_mean_squared_error,val_loss,val_mae,val_r2_score,val_root_mean_squared_error,learning_rate
[64],prelu,32,0.0287227409891784,0.2530870761722325,0.534826397895813,0.35023766085505464,0.031629074551165086,0.2616354171186684,0.5175503492355347,0.36764270365238166,0.0002500000118743628
[64],prelu,32,0.02870722282677887,0.25290359742939456,0.5350768566131592,0.35014334246516204,0.031613145908340794,0.2613585170358418,0.5177255868911743,0.3675759375095365,0.0001250000059371814
[64],prelu,32,0.028803038969635944,0.2529136411845682,0.5334746241569519,0.3507461600005624,0.031597253307700135,0.26212408505380136,0.5180010795593262,0.36747095063328716,0.0001250000059371814
[64],prelu,32,0.028964882390573602,0.25351296663284284,0.5308427810668945,0.351734100282192,0.031607291055843215,0.2621797502040861,0.5178285837173462,0.36753665953874565,0.0001250000059371814
[64],prelu,32,0.028880970180034618,0.2531123537570236,0.5321797132492065,0.35123258531093576,0.03159075770527122,0.2634977567940949,0.518051028251648,0.36745188832282993,0.0001250000059371814
[64],prelu,32,0.028453011298552138,0.25220928080379945,0.5391530990600586,0.3486050300300119,0.031639859173446874,0.2634001385420559,0.5173358917236328,0.36772439926862693,0.0001250000059371814
[64],prelu,32,0.02859612680040298,0.2520894926041363,0.5368220806121826,0.34948554858565306,0.0316369437612593,0.26138784736394866,0.5173184275627136,0.3677310630679128,0.0001250000059371814
[64],prelu,32,0.028709737770259362,0.2530462443828581,0.5349484086036682,0.35019171908497787,0.03159165675751863,0.26246554069221,0.5180108547210693,0.3674672022461889,0.0001250000059371814
[64],prelu,32,0.028546276455745083,0.25246247313916664,0.5376060009002686,0.3491896823048589,0.03156762463040648,0.2623112000524996,0.5183761119842529,0.3673279352486131,0.0001250000059371814
[64],prelu,32,0.028667814703658204,0.2527452521026133,0.5356131792068481,0.349941314011812,0.03159474837593732,0.2627812862396238,0.5179433226585388,0.36749296039342855,0.0001250000059371814
[64],prelu,32,0.028723465837538223,0.2522574331611393,0.5346862077713013,0.3502904266119001,0.03160401121713219,0.26292813010513766,0.5178050994873047,0.36754559800028774,0.0001250000059371814
[64],prelu,32,0.028612622106447796,0.2527118209749459,0.5365020036697388,0.34960626587271665,0.031627610838040686,0.2631604820489882,0.5174559354782104,0.3676786497235296,0.0001250000059371814
[64],prelu,32,0.02855442799627779,0.2526594556868075,0.5374525785446167,0.3492475740611551,0.031602931953966594,0.26183686889708024,0.5178099274635315,0.3675437718629835,0.0001250000059371814
[64],prelu,32,0.02854475467465816,0.2526409059762953,0.5375853776931763,0.34919746741652463,0.031613133894279576,0.26265014074742776,0.5176573991775513,0.3676019199192522,0.0001250000059371814
[64],prelu,32,0.028645712835714203,0.2533609967678784,0.535916805267334,0.349826908111572,0.03159016100689767,0.2627346076071261,0.5179859399795532,0.3674767173826692,0.0001250000059371814
[64],prelu,32,0.028866495238617045,0.2535341113805769,0.5322920083999634,0.35119045600295046,0.03158797845244406,0.2618393838405607,0.5179766416549683,0.3674802415072915,0.0001250000059371814
[64],prelu,32,0.02862854273989795,0.2524064395576714,0.5361601114273071,0.34973518475890136,0.03166637821123002,0.2642774533480404,0.5167968273162842,0.3679296955466268,0.0001250000059371814
[64],prelu,32,0.028577863425016385,0.2526442699134348,0.5369666218757629,0.3494310207664964,0.031622124416753626,0.2638388600200413,0.5174500942230225,0.36768089234828927,0.0001250000059371814
[64],prelu,32,0.028668377362191657,0.2527495291084049,0.5354834794998169,0.34999020323157287,0.03156515173614023,0.2627091057598589,0.5182967185974121,0.36735824272036527,0.0001250000059371814
[64],prelu,32,0.028567271027713996,0.2527093220502136,0.5371412038803101,0.3493651196360586,0.03155672587454317,0.2623807534575461,0.518417477607727,0.36731217280030226,0.0001250000059371814
[64],prelu,32,0.028801385033875686,0.2531366061419247,0.5332958698272705,0.35081337466835955,0.031562843034043886,0.26298566944897156,0.518307089805603,0.367354270070791,0.0001250000059371814
[64],prelu,32,0.02873612465336917,0.2531355008482931,0.5343513488769531,0.3504164621233938,0.03160806396044789,0.26322457306087,0.5176200866699219,0.3676161445677278,0.0001250000059371814
[64],prelu,32,0.028683469025418143,0.25274691805243477,0.5352091789245605,0.3500935241580007,0.031633239425718766,0.26315642930567246,0.5172622203826904,0.3677524641156194,0.0001250000059371814
[64],prelu,32,0.028472640272229892,0.2522602204233406,0.5386542677879333,0.34879363477230046,0.03158909776248036,0.2633634716272352,0.5179282426834106,0.367498695105314,0.0001250000059371814
[64],prelu,32,0.028865704312920553,0.2532303959131239,0.5322372913360596,0.35121099203824974,0.0315407251473516,0.2625602275133131,0.5186176300048828,0.36723582744598365,0.0001250000059371814
[64],prelu,32,0.028640370583161694,0.2524679996073244,0.5359010696411133,0.3498328350484369,0.031623083539307095,0.26331668086349946,0.5173650979995728,0.36771328225731825,0.0001250000059371814
[64],prelu,32,0.02856741719879208,0.2524322938174008,0.5370792150497437,0.34938850700855234,0.03157922220416365,0.2626378543674944,0.5180283188819885,0.36746053844690296,0.0001250000059371814
[64],prelu,32,0.02852180781774221,0.25187908634543404,0.5378105640411377,0.34911240786313985,0.03155534625984726,0.2622016318142412,0.5183722972869873,0.36732937693595863,0.0001250000059371814
[64],prelu,32,0.028437835536897164,0.25198287181556206,0.53917396068573,0.3485971167683599,0.03156056636944411,0.2618435487151144,0.518303632736206,0.36735558360815024,0.0001250000059371814
[64],prelu,32,0.028761512367054803,0.2528745714575051,0.5338994860649109,0.3505864210426805,0.03157800878398118,0.26126334965229014,0.5180221796035767,0.3674628771841524,0.0001250000059371814
[64],prelu,32,0.028803984075784664,0.25336389616131766,0.5331836938858032,0.35085550397634485,0.031562316417694074,0.262060810998082,0.5182846188545227,0.3673628240823743,0.0001250000059371814
[64],prelu,32,0.02836207486689089,0.2518462318927048,0.5404084920883179,0.34812984988093354,0.03160300804302094,0.26115546338260154,0.517650842666626,0.36760441884398437,6.25000029685907e-05
[64],prelu,32,0.02868539127521215,0.25264276415109616,0.5351067781448364,0.35013209730386713,0.031568944174796325,0.26208466291427596,0.5181645154953003,0.36740860566496825,6.25000029685907e-05
[64],prelu,32,0.028514118818566185,0.2521789893507956,0.5379027128219604,0.34907761514186836,0.031555900909006576,0.2619497049599884,0.5183465480804443,0.36733921244740464,6.25000029685907e-05
[64],prelu,32,0.028782785264775138,0.2528590332716702,0.5335003137588501,0.35073651671409584,0.03158506704494355,0.26109074763953666,0.5178828835487366,0.3675159633159635,6.25000029685907e-05
[64],prelu,32,0.02853014557622371,0.2523736171424387,0.5376119613647461,0.34918743968009924,0.03156349980272351,0.26169319674372654,0.5182145237922668,0.367389543354511,6.25000029685907e-05
[64],prelu,32,0.028634107252582888,0.25240917876362784,0.535914421081543,0.3498278051614759,0.03155210046097634,0.2617956206202505,0.5183805227279663,0.36732626929879164,6.25000029685907e-05
[64],prelu,32,0.028507114620879275,0.25218574926257115,0.5379844903945923,0.34904673099517797,0.03156352983787654,0.262006603553891,0.518225371837616,0.3673854105174539,6.25000029685907e-05
[64],prelu,32,0.028539396403357366,0.25252776555716977,0.5374569892883301,0.3492459401488302,0.03154490604065357,0.261450048163533,0.5184769630432129,0.3672894582152364,6.25000029685907e-05
[64],prelu,32,0.02872296925634144,0.25219800360500794,0.534436047077179,0.3503845527768133,0.03156750849448142,0.26251439787447434,0.518146812915802,0.3674153655767438,6.25000029685907e-05
[64],prelu,32,0.028802189975976927,0.2530098497867583,0.5331597328186035,0.3508645065128801,0.03156277094967661,0.2612546034157274,0.5182048082351685,0.36739325970411274,6.25000029685907e-05
[64],prelu,32,0.02873651711270211,0.25308883823454364,0.5342236757278442,0.3504644542932508,0.031559479096904375,0.26161278262734394,0.518247127532959,0.36737714484333966,6.25000029685907e-05
[64],prelu,32,0.028738273167982678,0.2527914501726626,0.5341938138008118,0.35047569945454576,0.031569775147363525,0.26211503446102125,0.5180906653404236,0.367436798661947,6.25000029685907e-05
[64],prelu,32,0.028798183286562543,0.2528290141373871,0.5331904292106628,0.35085297301411605,0.03155939900316296,0.26156459823250755,0.5182297229766846,0.367383776605129,6.25000029685907e-05
[64],prelu,32,0.028602269990369657,0.2523084849119185,0.536384105682373,0.3496507339179514,0.031545370584353784,0.26166593283414824,0.5184231400489807,0.36730999425053573,6.25000029685907e-05
[64],prelu,32,0.028554982645437103,0.2521904427558182,0.5371410846710205,0.3493651837110517,0.03159860288724301,0.2606564633548258,0.5176069736480713,0.36762111037969564,6.25000029685907e-05
[64],prelu,32,0.028685537446290234,0.2524557452648876,0.5350142121315002,0.35016692206263517,0.03152450616471467,0.2617038011550902,0.5187548398971558,0.3671834781765935,6.25000029685907e-05
[64],prelu,32,0.02862401343882082,0.25253718458116037,0.5360156297683716,0.3497896485030649,0.03154600732959805,0.26194690167903883,0.5184206366539001,0.36731095537543273,6.25000029685907e-05
