layers,activation,batch_size,epoch,loss,mae,root_mean_squared_error,r2_score,val_loss,val_mae,val_root_mean_squared_error,val_r2_score,loss_mean,mae_mean,root_mean_squared_error_mean,r2_score_mean,val_loss_mean,val_mae_mean,val_root_mean_squared_error_mean,val_r2_score_mean
[16],prelu,32,43,0.0005010934841488309,0.0018472243792148793,0.0028298702736094064,0.0034276950443545614,0.0019436756681284588,0.006532610705231631,0.011910238800370086,0.037237511318131536,0.03061030178330832,0.25921772025525547,0.3609729325771329,0.5119482636451721,0.030024643531069102,0.25156879998743514,0.35739435061812375,0.5202847957611084
[16],prelu,32,44,0.00036374290475542733,0.0014141636311838179,0.0020478015366930413,0.0023803951802567197,0.0021901646680221017,0.006870756379438199,0.013287307343718194,0.0472069417333957,0.030875756870955163,0.2594554961472748,0.36258951261639566,0.5075605154037476,0.02992945011705154,0.25211064375936965,0.356826716661453,0.5212313532829285
[16],prelu,32,45,0.0008119934175694465,0.002614594578369556,0.004719025730066857,0.007566164105531994,0.0027872836199999687,0.007295263898558031,0.01679039816021912,0.05843037820275358,0.03081822233274572,0.2592501742392776,0.3622677984833715,0.5084460139274597,0.03005915232002728,0.25222776643931843,0.3575250892341134,0.5187592148780823
[16],prelu,32,46,0.0003554263315373658,0.001248865226515174,0.0019236658336295486,0.005897673832244424,0.0031446820970637735,0.007619946248992896,0.018739214373742593,0.06711934693865372,0.030643905112519798,0.2588048306107519,0.3612940636277196,0.5110474467277527,0.030437551997601918,0.25400459803640824,0.3597538866102693,0.5122264146804809
[16],prelu,32,47,0.00046897792711186377,0.0013287130794597706,0.002652051226778876,0.003917490090432139,0.0025364079213743528,0.006946089741736709,0.015309295686059814,0.04246950596994233,0.030725587112829023,0.2595017775148151,0.3618214392662046,0.5096451759338378,0.029628217155113722,0.2516628588736055,0.3550452780723569,0.5264322638511658
[16],prelu,32,48,0.00036249165121884637,0.0010567186057491645,0.00200436966300694,0.002915263374118424,0.002478288701825073,0.006421044845435802,0.01497062770179209,0.042522436218317305,0.030623358665034118,0.25898741871118525,0.3612418489158151,0.5112114071846008,0.030067467652261197,0.2522361154109238,0.357743527293205,0.519216775894165
[16],prelu,32,49,0.0006236557185480807,0.0014820015868385972,0.0036084042132716004,0.004280878453992626,0.0022988460911750053,0.007433165380150535,0.013882256887921565,0.05210877567882047,0.030660557802766497,0.2595389986783264,0.3614722433686254,0.5106066226959228,0.03004274832084768,0.252994202673435,0.3576333311200139,0.5187604308128357
[16],prelu,32,50,0.00046350020100321764,0.0022301966753209214,0.0026523395941726066,0.005716739154120448,0.003520395530279581,0.008393096969009233,0.020636415973474667,0.07633801487168104,0.030588007289916203,0.25885291889309864,0.36106250301003434,0.5116860032081604,0.03100033667869858,0.2547331531345842,0.3631098912656304,0.5024552464485168
[16],prelu,32,51,0.0005959803146803488,0.0018456803127079448,0.0034127058105508853,0.004725798059834483,0.002712159612539635,0.0070590827293722696,0.016297963667283193,0.0558879361476598,0.03080469449982038,0.2595415232330559,0.3623793658614156,0.5081399440765381,0.030405006306245864,0.2529713983833788,0.35981270104646657,0.5128400087356567
[16],prelu,32,52,0.0005976089297055189,0.002204699358411804,0.003432575969611225,0.00582540693109898,0.003873517861282887,0.008898787458583645,0.022794775298786544,0.08021820934398362,0.03060378095135084,0.2591381711512802,0.36121551409363717,0.5112851858139038,0.030555498441681185,0.25401334427297095,0.3604223233461377,0.5095921635627747
[16],prelu,32,53,0.0005517818498262284,0.0017996408391324666,0.00317957673252633,0.0038265983109945557,0.002968511622766526,0.005837896738515062,0.017742478796208,0.06063947114098167,0.03075922247953704,0.2598879382759331,0.3621493302285669,0.5087658762931824,0.030422634938731718,0.2548349747061727,0.35985184445977186,0.5124073386192322
[16],prelu,32,54,0.0005806706561292267,0.00214151294617238,0.00343641101671072,0.00475666894858452,0.0036198640104566386,0.008791532066264107,0.021399528749507683,0.0740204345238342,0.0305822457466274,0.259191914051771,0.36110624700784655,0.5115900635719299,0.03052582931704812,0.25453551702201344,0.36032992079853987,0.5103053212165832
[16],prelu,32,55,0.0005322667936613796,0.001359121467079875,0.0030097381163348624,0.004154522447605016,0.0020857302201690293,0.0058402497717841536,0.012711940702972263,0.0387452043592041,0.030738342441618383,0.2596782784909008,0.36206032365560503,0.5090019822120666,0.030254647927358658,0.2531533072888849,0.35904779940843556,0.5157905697822571
[16],prelu,32,56,0.0004986807249356196,0.0018892678619155895,0.002784690245353145,0.0056444746678385,0.002858178015906351,0.006609120630038269,0.017189308887617556,0.06027809743061761,0.030610720673575943,0.2592964844405649,0.3612965369224546,0.5110553741455078,0.0299640986695885,0.2530101221054791,0.35716409072279903,0.5196118712425232
[16],prelu,32,57,0.0006539818846836696,0.0025738957629705523,0.0037772268919214606,0.005042839511554591,0.004137289037820819,0.009604770926600852,0.024188566077844566,0.08572606310944036,0.030584607310593082,0.25876454986631847,0.36116584315896005,0.511434018611908,0.030407661413773802,0.25465906001627425,0.35953136697411514,0.5115391850471497
[16],prelu,32,58,0.0006061484863023622,0.002175402428822667,0.003522228909851889,0.003357554060395383,0.002953527561739625,0.005954454031024824,0.017784017035549566,0.06230176961858604,0.03049802277237172,0.25875635787844636,0.36067044094204875,0.5127793908119201,0.0298114051576703,0.25413451328873615,0.3562467034161088,0.5219352126121521
