layers,activation,batch_size,loss,mae,r2_score,root_mean_squared_error,val_loss,val_mae,val_r2_score,val_root_mean_squared_error,learning_rate
[16],prelu,64,0.20203839540481555,0.4850320100784299,-0.9886124134063721,0.7346230745315547,0.1325981676578521,0.3595925331115721,0.007954239845275879,0.4587598443031308,0.0010000000474974513
[16],prelu,64,0.202060568332672,0.4810533285140988,-1.017686367034912,0.7399737596511836,0.13033710122108452,0.3503438472747801,0.02196681499481201,0.4555083274841306,0.0010000000474974513
[16],prelu,64,0.19548819065093984,0.47997132539749116,-0.9300607442855835,0.7237272977828976,0.1288922041654586,0.35051017999649026,0.018744051456451416,0.45625820159912084,0.0010000000474974513
[16],prelu,64,0.1948634326457976,0.4735403537750241,-0.9469528198242188,0.726887440681457,0.12180112302303307,0.32370833158493023,0.1438044309616089,0.4261927127838132,0.0010000000474974513
[16],prelu,64,0.19219613671302785,0.4749581336975095,-0.9268118143081665,0.723117899894714,0.11856542229652398,0.3163562536239622,0.18311357498168945,0.41629421710967995,0.0010000000474974513
[16],prelu,64,0.17621363997459402,0.4439388155937192,-0.6702675819396973,0.6732594966888423,0.11195830106735223,0.28975355029106126,0.2994116544723511,0.3855235934257505,0.0010000000474974513
[16],prelu,64,0.1701404571533202,0.4362292528152463,-0.5888824462890625,0.6566521167755123,0.11355239152908318,0.3035169839859007,0.2299102544784546,0.40419430732727024,0.0010000000474974513
[16],prelu,64,0.16597448587417593,0.4360285520553586,-0.5411096811294556,0.646705055236816,0.1085710555315017,0.28529221415519695,0.3101094365119934,0.3825688719749448,0.0010000000474974513
[16],prelu,64,0.15376487374305717,0.4156523466110227,-0.35036134719848633,0.6053610563278194,0.10756823122501367,0.2860856831073759,0.3006551265716553,0.38518130779266335,0.0010000000474974513
[16],prelu,64,0.1497837781906127,0.40554238557815525,-0.30508971214294434,0.5951269984245297,0.10494716763496392,0.27929363250732403,0.3281177878379822,0.3775426983833311,0.0010000000474974513
[16],prelu,64,0.1535409450531005,0.4155120491981504,-0.39601993560791016,0.6155102491378781,0.10530577898025506,0.28832198381423935,0.2890062928199768,0.38837599754333474,0.0010000000474974513
[16],prelu,64,0.15328956842422475,0.41550933122634864,-0.41546201705932617,0.6197814702987667,0.10497484803199762,0.2944944798946379,0.26662808656692505,0.3944406509399412,0.0010000000474974513
[16],prelu,64,0.14972645938396445,0.4085958838462827,-0.37564313411712646,0.611001634597778,0.10419967174530023,0.2994217693805693,0.2543877959251404,0.3977187037467954,0.0010000000474974513
