layers,activation,batch_size,epoch,loss,mae,root_mean_squared_error,r2_score,val_loss,val_mae,val_root_mean_squared_error,val_r2_score,loss_mean,mae_mean,root_mean_squared_error_mean,r2_score_mean,val_loss_mean,val_mae_mean,val_root_mean_squared_error_mean,val_r2_score_mean
[16],prelu,32,12,0.08219546093377073,0.1237970273902671,0.16834727076162437,1.6847779083685148,0.019236852886707654,0.10133131366837797,0.1511702190136842,0.5523655274284249,0.47193995311856235,0.8485055315494531,1.2890627884864798,-5.50476770401001,0.18149558119475823,0.39641683101654024,0.5335298547148701,-0.13553565740585327
[16],prelu,32,13,0.08689212920322861,0.14168147095640898,0.19404694864141492,1.9481695931960232,0.017056466717837816,0.09346217936026283,0.14219105213160518,0.5000785673150329,0.45663638353347746,0.8306674706935878,1.2618203181028358,-5.281519031524658,0.173157955482602,0.3818778757750986,0.5085024000704286,-0.029522681236267133
[16],prelu,32,14,0.07621924132948339,0.12547737040912532,0.1724297676235651,1.6281047212682154,0.01602850931261576,0.0888737117835076,0.13063097858002368,0.4251873186343742,0.4101279135048387,0.7754559695720668,1.1780065053701392,-4.463220882415771,0.1658915319293736,0.365009949058294,0.487664105147123,0.05824227333068843
[16],prelu,32,15,0.05381344998612783,0.11402436589566953,0.135304999890941,1.2543386039638567,0.015371706486306771,0.0894971489503371,0.12932988570024023,0.4246818346935632,0.3805112996697423,0.7429323729872699,1.1257207220792764,-3.9613510608673095,0.16353325650095923,0.36894975602626773,0.48817220985889404,0.05539230108261104
[16],prelu,32,16,0.058693381746075246,0.11543224172562057,0.1585144917558267,1.391815764163331,0.014465478060717412,0.08432536877295574,0.10399557248504418,0.30922499469276354,0.36321153298020337,0.7098602667450901,1.0911655068397514,-3.6905677795410154,0.1584509883821009,0.36748696073889703,0.47961179956793754,0.09731969833374018
[16],prelu,32,17,0.07870768017833389,0.11556440511250393,0.18383122416569225,1.5952246892707285,0.020233455137939234,0.08100737817147222,0.09620313110123438,0.24645353914864082,0.34989051178097696,0.6941319364309306,1.0631782275438302,-3.4875598430633543,0.15467165209352957,0.36136829182505587,0.4736174738407132,0.1258102536201477
[16],prelu,32,18,0.04813285479574338,0.10767142000061951,0.13087104748093614,1.078063083220296,0.01994142246315629,0.07295541662212864,0.08658461960288212,0.20428509614810006,0.313515955507755,0.6477414458990093,0.9909668409824365,-2.8596194267272947,0.14828314594924435,0.3460285541415212,0.4544246418774124,0.19699739217758178
[16],prelu,32,19,0.039487964432991636,0.09669831439677298,0.12210920216792336,0.9602407179498303,0.0214098228007222,0.06973391244952643,0.07763247438232851,0.16492181394458388,0.3034707389771936,0.637351814806461,0.973386263251304,-2.714369773864746,0.14418920308351504,0.3426663909852502,0.44641939356923077,0.2274628639221191
[16],prelu,32,20,0.03892156337350335,0.09087800820061767,0.11349658429860443,0.81765437445331,0.01134113353699373,0.08259206496642274,0.08653021180526105,0.24231475443797804,0.2704736253619192,0.5916409724950786,0.8957004338502879,-2.1426023483276366,0.14211916923522938,0.34528857633471466,0.446550090461969,0.21843374967575074
[16],prelu,32,21,0.045457909470985464,0.0995903729103914,0.12989943150535166,0.9159569154250784,0.012791366431049936,0.07369600899461862,0.07745147604472426,0.20107878097562112,0.2555658419430254,0.575552814006805,0.8592714554071421,-1.9130996704101562,0.13803439043462268,0.33633168756961795,0.4380176779627797,0.25062836408615113
[16],prelu,32,22,0.04105797105702106,0.0928041905063953,0.1317574244368633,0.8898052631852595,0.011604849581342655,0.11475715347921664,0.11720089867444113,0.3702917487390717,0.24848114788532238,0.5660815125703808,0.8456729084253306,-1.823860764503479,0.13986685797572124,0.35188278257846806,0.4531534253060815,0.18534605503082274
[16],prelu,32,23,0.04744102605219804,0.08743660589939536,0.1249121488942338,0.8591130234167986,0.01889012309833531,0.04387280240803318,0.050649879235380196,0.07916425394829249,0.23342796444892863,0.5467392054200169,0.8092993828654282,-1.5878401279449463,0.12891423344612107,0.31385186597704867,0.41506231635808916,0.33247572183609003
[16],prelu,32,24,0.045604498867516025,0.08823633717950212,0.1358377193924844,0.8373796630643731,0.015256351696237938,0.05542819115565595,0.05831165706529987,0.12737448297473022,0.21912690773606283,0.5178316149115558,0.7714140832424159,-1.3586707830429077,0.1293341266363858,0.3265550753474233,0.42911039665341344,0.28338775634765623
