layers,activation,batch_size,epoch,loss,mae,root_mean_squared_error,r2_score,val_loss,val_mae,val_root_mean_squared_error,val_r2_score,loss_mean,mae_mean,root_mean_squared_error_mean,r2_score_mean,val_loss_mean,val_mae_mean,val_root_mean_squared_error_mean,val_r2_score_mean
[16],prelu,32,15,0.003997610825675407,0.00173806057463878,0.0033323516984333675,0.006068571003452421,0.015523420141440753,0.0062048431319724415,0.010623105652653944,0.027022478957942898,0.27786429292272385,0.26772569529032386,0.37423719545988987,0.47541176080703734,0.2435335437393019,0.25284273733924145,0.34974904508467136,0.5409452438354492
[16],prelu,32,16,0.003955390222724713,0.001400173556924687,0.002705655431928208,0.00644617129057781,0.015528032709665768,0.006030226855514554,0.010908233361704515,0.03082747502767728,0.27700777247010705,0.2674313034507573,0.3739590755653995,0.47617597579956056,0.2438443097191279,0.2521781611243145,0.35030703307616895,0.5393137693405151
[16],prelu,32,17,0.002979333133800718,0.001195330205878846,0.002268939075496922,0.0052962071685656135,0.01571502532026485,0.006212924097824566,0.011118383751518131,0.031745932204316984,0.27319365266141593,0.26592537615793177,0.37161520419953775,0.48272535800933836,0.24325329399477963,0.252092629414898,0.3501706131482596,0.5396358728408813
[16],prelu,32,18,0.0018707977259288478,0.0014859865365016655,0.0016227433254271052,0.003307957875830811,0.015742255884248248,0.006351205404347758,0.011037217381442381,0.03075664217480903,0.2733668206797938,0.26643783443571334,0.3720172224224904,0.4816113352775574,0.2423922160145509,0.2515220950818288,0.34982351133184575,0.5405910730361938
[16],prelu,32,19,0.0038432027312266443,0.0019745656592404792,0.0021852814397666123,0.005580351003548845,0.01677344695228328,0.00632087771019173,0.011347781326340232,0.02639607602583821,0.2718601144921931,0.2653637138396132,0.3712261599136104,0.48380427360534667,0.24042130180536336,0.251906876804434,0.3486085930709411,0.544000506401062
[16],prelu,32,20,0.004615524921120905,0.002018199917815646,0.0030773682217231303,0.006758669197987139,0.016732988527255976,0.006407575576556794,0.011186550786193458,0.024427060526757027,0.273187101638627,0.2660075442367808,0.3723836184262191,0.4805833578109741,0.24014034591965788,0.2518957702930435,0.3486464691840685,0.5439801573753357
[16],prelu,32,21,0.003167966281397004,0.0009145978835652264,0.0024037643312552277,0.005392735854665314,0.016018183832641877,0.0064424845500587686,0.011508032219619085,0.03519311924850462,0.2720799012597256,0.26556847838546943,0.3718381198291464,0.48210556507110597,0.2430295147218084,0.2519943325808492,0.35101965605157537,0.5372453927993774
[16],prelu,32,22,0.00259476160585527,0.0010235264867542518,0.0014636071740603365,0.004999299667720674,0.016203025750854614,0.006486832601508397,0.01116490381578579,0.02931351306662789,0.2698831514466238,0.26551585807606287,0.37051337386263883,0.48578132390975953,0.24124872277070275,0.25152608656383196,0.34990926382491383,0.5404490113258362
[16],prelu,32,23,0.001579319184434378,0.001515722285823834,0.0025652888320391817,0.0019986842010921327,0.015559535597485944,0.0067081041840034395,0.010776026495105864,0.029423900586837567,0.2690295009000737,0.2646500126920259,0.37010908172022533,0.48693267107009885,0.24042460646292732,0.2515274855012846,0.3495013135394234,0.5414867281913758
[16],prelu,32,24,0.0023971831571367743,0.0009060514563601123,0.0013761635005686574,0.006483056328394978,0.015958297308342355,0.0065813232837823145,0.011019456695076856,0.028695392980273998,0.2689465197490442,0.26468642423741706,0.3702176442572574,0.4865881085395813,0.24014818613724795,0.25139821467499224,0.34946735731218076,0.5416279077529907
[16],prelu,32,25,0.0037099903636312833,0.0009155338006314972,0.0020539402280443054,0.009210492671118356,0.016492507745358664,0.006709975370422786,0.011329458014377285,0.029048094502698494,0.26792491065470964,0.26475198298111924,0.36966177389955895,0.4881016373634338,0.23986201450110692,0.2509874761455934,0.34941109732013015,0.5417763710021972
[16],prelu,32,26,0.001972284160288623,0.0011033570781937446,0.002065796654678406,0.0029564808568621746,0.016005048912174722,0.006579945177431993,0.011314331436263475,0.03391035683550478,0.26630396568236553,0.2638157859384513,0.3686866484995788,0.490858256816864,0.24093348525084973,0.25135264591298956,0.35036521164457346,0.539018988609314
[16],prelu,32,27,0.0031489085582491597,0.0015118748554061965,0.003028820192683916,0.005810466565806048,0.015745825615542535,0.006817448747004407,0.010875518960136716,0.03029069723844268,0.2670975479955541,0.2645285252005001,0.36937982678156644,0.48893697261810304,0.24045409058967512,0.2513467782274769,0.35015983812183277,0.5397259712219238
[16],prelu,32,28,0.0025427984473493383,0.0016156586934797143,0.0023127804669752917,0.004095525867398029,0.01669956493027978,0.006510335258861674,0.011396402165137955,0.029034019319816227,0.26605606351808975,0.26435708383445644,0.3687797911943814,0.49059786796569826,0.23915611832861447,0.2512733908564876,0.3493084586845099,0.542048180103302
[16],prelu,32,29,0.0029458366684087475,0.001022230451677644,0.0017907867778176334,0.007271458924804493,0.016771022498232032,0.006584331089046102,0.011329807704988657,0.026601140417306816,0.26882620670424606,0.2645209307403015,0.3708207902836402,0.48490906953811647,0.2375970006717644,0.2514476284024038,0.34825913282424004,0.5449016451835632
[16],prelu,32,30,0.002489893203776912,0.001191436970336485,0.0021064355851028254,0.006382074940546087,0.016403658201359698,0.006808311264572883,0.011379783796271171,0.03187308842537997,0.26768800637008666,0.2642988288393227,0.3701266904849032,0.48684879541397097,0.2398175622223469,0.2517045491621036,0.35001193092265803,0.5400593996047973
[16],prelu,32,31,0.002646432280755747,0.0016351366848667223,0.0022502413631155693,0.00456834414842356,0.017643294641450837,0.006668272860109924,0.011900144004346991,0.026766648486702592,0.26594715845899464,0.2639720177978557,0.3690022038636004,0.4899793267250061,0.23895560129491597,0.25180587935044746,0.34943567471283465,0.5418609738349914
[16],prelu,32,32,0.00234545358865429,0.0018114878739190821,0.002143293563262302,0.004396486182494151,0.01619724622307507,0.006437100715997804,0.010817129989504836,0.025982587101871093,0.2672216417715898,0.264344136647248,0.3699725615489541,0.4872931241989136,0.2397784230434646,0.2519853813796028,0.35015847013608475,0.539929735660553
[16],prelu,32,33,0.0015717769768791895,0.0013141775556033157,0.0020372208618110507,0.0039018563145301146,0.01711030654605629,0.00691984986043229,0.011711767401273896,0.029614137074722907,0.2639550105068928,0.2633970065453812,0.36775997371073793,0.4934089660644531,0.23998092506582075,0.2515750131119064,0.3503628762474216,0.5392804145812988
[16],prelu,32,34,0.0044238136593210365,0.0007614674164175322,0.0031806373395598954,0.010109489934423668,0.018186624070414992,0.0065887164438165795,0.01263357532776856,0.03381492324186722,0.264777249333214,0.26396730190167783,0.36839428377930683,0.49160953760147097,0.2399172740028738,0.25147920676711527,0.35036668926994874,0.5391047716140747
[16],prelu,32,35,0.002704147186690149,0.0010468524736860574,0.0032065030195223866,0.004958065131925349,0.018367080180253383,0.006683609194426861,0.012638657379484346,0.03225532133626898,0.2644661111675547,0.26376079042986483,0.36825778252814934,0.4920476794242859,0.23904974794244427,0.25112775774177265,0.34979514360318065,0.5406893372535706
[16],prelu,32,36,0.002997472278634081,0.001557713854471199,0.0032720818831159793,0.005498907208095992,0.016274831719172142,0.006683800292542504,0.011202719992436432,0.03154761933294242,0.2648018251446835,0.26374177821502365,0.36855629543050095,0.4912207365036011,0.2406657728919399,0.25128733936010966,0.3510975305803325,0.5372179985046387
[16],prelu,32,37,0.0020538924951573802,0.0013301844640282222,0.0025132958578480565,0.004427518042680054,0.017007345884070067,0.0064591987866930295,0.01153524486893543,0.027977209273608097,0.2636511235430843,0.26340581805323177,0.3678094219875925,0.49327586889266967,0.23782847902094204,0.2512320447838755,0.3490457173863447,0.5427953600883484
[16],prelu,32,38,0.0008800397293025237,0.0008716526803972413,0.0016046846906314206,0.003572460468180472,0.01666027102929552,0.006685558477707382,0.01155419063552593,0.03286118070542938,0.2621785575645013,0.2626104158687601,0.36683002496842826,0.49596495628356935,0.24054525472272456,0.25158608704454527,0.3511134833795378,0.537126874923706
[16],prelu,32,39,0.001684341295577047,0.0014366495493772237,0.0022281459573415584,0.0033132137463366632,0.01715015233064492,0.006500315291766109,0.01184029617498786,0.03249249576519065,0.26425481153315244,0.2635799784278183,0.3683398756183661,0.49181594848632815,0.24218340300832208,0.2514429980112524,0.3523571244478748,0.533898389339447
[16],prelu,32,40,0.004284634950001837,0.0018271710428356554,0.003709160744933618,0.00824841075210327,0.01810927236603681,0.0066077503131619095,0.012519588233153007,0.03375885615404282,0.26206008159765515,0.2628046780829039,0.3668365768962111,0.49593677520751955,0.24115288500726048,0.2515270982998032,0.3516304641967425,0.5357839107513428
[16],prelu,32,41,0.0026500295263636215,0.0013805032630451117,0.003122095949266608,0.004786053548753433,0.01666545340984034,0.006490139377967382,0.011378088607404541,0.028614651720148033,0.2640725063409258,0.2634688997677578,0.3683025722032793,0.49192376136779786,0.2384926438397136,0.25152982719451333,0.3497426763576163,0.5409329175949097
[16],prelu,32,42,0.003522673915222111,0.0018469500737881067,0.0029020888787471737,0.006807638759651419,0.015952160461439498,0.006754525625951912,0.0110446061047111,0.03084269236404682,0.2616253084985521,0.262567136818268,0.3666215202380424,0.49652843475341796,0.23976201696646346,0.2512661483771135,0.3507396241872117,0.5381882548332214
[16],prelu,32,43,0.002569195951435217,0.001486852838852621,0.002644462842546106,0.00522283639519448,0.016659039395689215,0.006676576235503613,0.011261794895828351,0.026576547555959677,0.2616458000759858,0.2626545452966906,0.36668147280753527,0.4963748693466187,0.23764201347124683,0.25123945957087435,0.3492043995239834,0.5424300789833069
[16],prelu,32,44,0.0016178984181644794,0.0011635183353557053,0.0022805739179337595,0.00389905982020252,0.018485501079924714,0.006542059085537705,0.012609727642372342,0.029902556706131875,0.2633110540637661,0.2629500280066569,0.3678975003826584,0.49303326606750486,0.23958871795911563,0.25110400134728006,0.3506470512703527,0.5385829925537109
[16],prelu,32,45,0.005230380388243846,0.002589753789134635,0.004587715273496512,0.009116442840592147,0.019041950242216235,0.006686265907917929,0.01308863847658368,0.03257192710592143,0.26315371903745977,0.26261235039645126,0.36781488535427265,0.4932546496391296,0.239687361044419,0.25089923903237565,0.35074490434202665,0.5382172465324402
[16],prelu,32,46,0.0043769643864245995,0.00165021021612159,0.0032410960351675873,0.00883316352539697,0.016193282210470554,0.007559054106376108,0.011098376132366574,0.028764519844442563,0.2619232583291648,0.2626296006662828,0.36698513739724603,0.4955098986625671,0.23708481822814007,0.25182153029446847,0.3489185115939199,0.5430606007575989
[16],prelu,32,47,0.0021665823392253715,0.0013621422679466315,0.0026160818405358355,0.0035709289608442008,0.017764919726404052,0.006801172204244041,0.012077237853935193,0.026709494169777918,0.2631418987867593,0.26318803975173843,0.3678862870749663,0.493070924282074,0.2378181008471172,0.25128266242782404,0.3494606533589507,0.5418109774589539
[16],prelu,32,48,0.0024994580109718406,0.001199032153577645,0.002330848671417131,0.0054477011461898294,0.016984467522615617,0.006584845155996843,0.01154611217117423,0.027085663162123255,0.26127584967066364,0.2626506796271512,0.366604236790417,0.49658019542694093,0.23681564226256593,0.2510707847730399,0.3487696063276936,0.5435620188713074
[16],prelu,32,49,0.003970216571968359,0.0017036860507478248,0.003960957736862758,0.006461145014340442,0.01771227255515054,0.0065970102428518805,0.012125449104386982,0.029751170242584682,0.2612130050336952,0.26280230171034646,0.3665884412932293,0.49664480686187745,0.23764095818942135,0.25194439618722536,0.34940208943528406,0.5418152332305908
[16],prelu,32,50,0.0033032227951669507,0.0020931882584688615,0.00303941388752828,0.006216318212228239,0.01717455078937757,0.006347557645255029,0.012073608036259816,0.03507535505783977,0.26124242119926416,0.26254274687657475,0.3666390661885526,0.49648895263671877,0.24046053664395836,0.25150740703779484,0.35151995214651943,0.5359721422195435
[16],prelu,32,51,0.004527264904883127,0.0021215721456445463,0.0037314409032717932,0.008373362137244924,0.01785330680017523,0.006293295657038904,0.012357244089924443,0.03238027187008356,0.2621419311953455,0.2630774597843086,0.3672910279679833,0.4946857333183289,0.24031012893821052,0.2514790615345476,0.35141644496861957,0.5364128947257996
[16],prelu,32,52,0.004389162193949874,0.0022075014581980235,0.003807784853322874,0.007843662645405753,0.017657680016277474,0.006437490185032044,0.012691432301585613,0.04013326016357858,0.26042056298786587,0.2619549361264501,0.36610443227778205,0.49795372486114503,0.24003409335109144,0.2524319747985101,0.3512502608881508,0.5364091873168946
[16],prelu,32,53,0.0026426468008169664,0.001503676970265584,0.0028403119951790944,0.003931985238125223,0.018645165720783095,0.007008265394799276,0.01300751244579377,0.03594385853881334,0.2603705808101212,0.2624612465000292,0.3661017520660371,0.49797849655151366,0.24094131709622793,0.252628582426692,0.3519190159533502,0.5349333763122559
[16],prelu,32,54,0.003165788842235174,0.0021391957710209307,0.003524426522057069,0.0035325803563647272,0.016853835775053,0.007019262242691261,0.011515078855246774,0.028549255002554084,0.25919087975871546,0.2619424667143167,0.3652944372845785,0.5002055764198303,0.23946940468464217,0.25244845074374017,0.3508983373297209,0.5379159688949585
[16],prelu,32,55,0.0035083210350170583,0.0015414509300890424,0.0034562612960066103,0.005504945976192733,0.016508099526701722,0.006399592305543869,0.011278946264586,0.02755272132322592,0.26090081461959885,0.26225685861395426,0.3665243883234869,0.4968186020851135,0.23643214935849258,0.2510981817513669,0.34868752243757967,0.5437352895736695
[16],prelu,32,56,0.003313356728689955,0.0015288460018253655,0.0026496278004889745,0.007066943744325276,0.020788282512573975,0.006990223859341719,0.014182185820197587,0.03320740563940426,0.26132583609672067,0.26267735594529174,0.3668444897929084,0.49590888023376467,0.24051703890707227,0.25125647800952494,0.35163152075738513,0.5359394788742066
[16],prelu,32,57,0.00404582987323223,0.002279496568479139,0.0038826629098349733,0.00598769566417998,0.017917610743387005,0.007040985649905843,0.01238145016955047,0.03210980281923952,0.2606041566111228,0.26216842304399374,0.3663592992361191,0.497276759147644,0.23842056955210653,0.2517946913104914,0.350177332433031,0.5396782398223877
[16],prelu,32,58,0.0014727704578236418,0.0016014861590052374,0.0020621566529168676,0.003145081552067204,0.01762309545659529,0.006500826558313688,0.012104948678247263,0.02987197393319063,0.2588521447695766,0.26166773105212987,0.36514774595213667,0.500584602355957,0.23831990857759297,0.25125089702126785,0.35012712547160274,0.5399099469184876
[16],prelu,32,59,0.004964618752719461,0.002572903609592611,0.004405649413144099,0.007690760339011163,0.016265988741810122,0.006704058041261654,0.011128304884196792,0.026734751205779866,0.26144060404756597,0.26264941517956364,0.3669873643747782,0.4955463171005249,0.23643991990337615,0.25165007655257443,0.348784578495248,0.5435113549232483
[16],prelu,32,60,0.003340235436511969,0.0015217738961378854,0.003112339328004668,0.005787683742548159,0.017667228767597097,0.006405042739109529,0.012141021316051583,0.029903349978036772,0.2599377727630584,0.26230013426841975,0.36595033277505074,0.49838411808013916,0.23765676375054162,0.2511388147054505,0.34967743096906284,0.5410880088806153
[16],prelu,32,61,0.004113592233499799,0.0018218688472938507,0.0034763669946993522,0.0077179888311744394,0.015637947613836006,0.006371727888847592,0.010762849306603558,0.02801528535331083,0.2597973075774307,0.2618722268312113,0.3658674592274429,0.498597776889801,0.23652440987165785,0.25147848306174386,0.3489004441802531,0.5431246042251587
[16],prelu,32,62,0.002880810872744045,0.0014820194628313243,0.002642009087183357,0.005377804623092694,0.01941474325204632,0.006451468103172983,0.013310153718224502,0.030918156851653267,0.25915045906330414,0.2617498132847201,0.36543307121138763,0.49979658126831056,0.23839382155268973,0.2513334875371979,0.35021999387632213,0.5397020578384399
[16],prelu,32,63,0.00372772369246066,0.0015520691947562017,0.0034521456037787104,0.006265434802031651,0.016786842774098587,0.006732042188671444,0.011440247424713107,0.027158254705883646,0.25994946693987947,0.2619606004043119,0.36601196109511547,0.4982173562049866,0.23768203585444284,0.25126837439093264,0.34976843604492125,0.5409389138221741
[16],prelu,32,64,0.0023370488776194714,0.0013945303914235448,0.0026092251157712716,0.003556979834466137,0.015776614079650298,0.006715949103297268,0.01074130418786047,0.026536569087928168,0.2586169701061086,0.2618971434827996,0.36509012034674587,0.5007476210594177,0.23801663953933033,0.25048952513966094,0.35005329284553344,0.5401766419410705
[16],prelu,32,65,0.003278903154425396,0.001383040330936147,0.002846799876823766,0.0065532930966641575,0.016019411538805296,0.006401898149608248,0.010989342587770096,0.027347260444556633,0.26032907742759365,0.2622598911304216,0.36631138045855227,0.4973816990852356,0.23653904372140877,0.25143861564905895,0.3489708774496144,0.5429858088493347
[16],prelu,32,66,0.002313063838648051,0.0017497806622352485,0.001754907812270563,0.005824737816347495,0.021830152042115806,0.007310343721760474,0.014989172858886866,0.03430875794769578,0.25916476144813905,0.26207880868136235,0.36550441689229374,0.4995854377746582,0.23845704534433274,0.25163782768600484,0.35027075120959716,0.5395185828208924
[16],prelu,32,67,0.002783577381286853,0.0009263228687221611,0.0029553831726742094,0.004480712068898606,0.019594561142039252,0.00698700323490142,0.013489191714500838,0.03232594924352108,0.2592153976749314,0.26181345732263195,0.3655552378676116,0.4994745016098022,0.2388165832907577,0.25095440691739546,0.3506036646933747,0.5386316418647766
[16],prelu,32,68,0.0027516371894779792,0.0015586302189714008,0.002795329261013868,0.004241573233500747,0.015878586900767093,0.007223600302057782,0.010909907329610165,0.02818703991793537,0.25989804856688814,0.26194054576714493,0.3660496375810105,0.49811861515045164,0.23956133537784335,0.2512225556076666,0.35124499887541816,0.5369829773902893
[16],prelu,32,69,0.0033810943374706654,0.0019332148901098844,0.0031976802929420977,0.005239713595403875,0.015868192538565248,0.006702951279522625,0.010842483716966857,0.02637463879987135,0.2592636357072311,0.26216510325976844,0.3656126293963431,0.49931600093841555,0.23655725484840442,0.2511582317583713,0.34903889083022965,0.5428456664085388
[16],prelu,32,70,0.00392860287782196,0.002282252335820212,0.003359744417581429,0.007141106195632906,0.015506523141312564,0.007582801525700503,0.010777669606775385,0.030181988524268902,0.259176713422967,0.2617727457333811,0.3655593787171794,0.4994461417198181,0.23789765768939822,0.25145814064312527,0.35005153345370404,0.5400076746940613
[16],prelu,32,71,0.003059166426424035,0.0008559283016712313,0.002365200213282221,0.007159436803747151,0.01594593787259241,0.007533931490500643,0.011046892520041643,0.029660295065525494,0.258633334771642,0.2616100099410413,0.36518686249279464,0.5004485845565796,0.23672530412833828,0.25180751202641094,0.3491894874067956,0.5423043131828308
[16],prelu,32,72,0.0034672144743659733,0.002352503853489766,0.003247150951073844,0.0054465638225943466,0.01785939712860069,0.007225533095612738,0.012295225126619755,0.030543406209220195,0.25824277149835734,0.26174501159631935,0.36492461365306894,0.5011976957321167,0.23744784385340018,0.25137020768443125,0.34969523467592545,0.5410170793533325
[16],prelu,32,73,0.002722027539921164,0.0012146560676853963,0.0025859502283097752,0.005233896333722542,0.01903039747960802,0.00687507460161254,0.013134372510598217,0.03320470784266704,0.2596624116263143,0.26220833735228094,0.3659390479943306,0.4984109401702881,0.23949156243147313,0.2518061679213913,0.3511864097933456,0.5370254874229431
[16],prelu,32,74,0.004033620114250169,0.002069935823881595,0.003827247134013818,0.00587981636443616,0.016252320343923165,0.006953283645260355,0.01111305645735977,0.02708189383059401,0.2584846904718812,0.26162658487710067,0.36511410663145744,0.5006880402565003,0.2369042468971728,0.25147792707471117,0.3493426790236341,0.542035174369812
[16],prelu,32,75,0.004870658404816093,0.001896058733393546,0.003931469018314873,0.009106064984022957,0.019014419937757876,0.00676288821420937,0.013121285968501447,0.03249670720535605,0.2581268989503885,0.2615143813458764,0.36486078498695523,0.5013441562652587,0.2381272229305272,0.25115620726883714,0.350196697800113,0.5396600008010864
[16],prelu,32,76,0.0028385931414414006,0.0019979769539061245,0.002672398085376793,0.005240669984617789,0.016461902093686673,0.00631789340297472,0.011466911222714114,0.03162917298869949,0.2573222871961969,0.2616365959325248,0.364306783615846,0.5028766870498658,0.2373394367841696,0.251552534206796,0.34967836947075737,0.5409502029418946
[16],prelu,32,77,0.003816432092059023,0.0018706682710248502,0.003667131047615419,0.005424359899199446,0.016117039683033504,0.006804855956278117,0.011091338833204121,0.028720197494924556,0.2594294142222134,0.26192763207070036,0.36580578202115005,0.4987949252128601,0.23703301021961098,0.25108622608757825,0.3494669134558303,0.5416285514831543
[16],prelu,32,78,0.003176196107400125,0.0011855291540712877,0.0029312843440541646,0.005672597490923636,0.017454870203254078,0.006618529315480416,0.012018448220558949,0.030003285052132737,0.2585608219704534,0.2616080876404557,0.3652003167553854,0.5004358530044556,0.2375833442679669,0.2512753615836548,0.34985454477552846,0.5406111478805542
[16],prelu,32,79,0.003157679651695642,0.002020605269521155,0.002265007942143327,0.0073166058185190315,0.016478020075657105,0.006492779913060104,0.011243831348966418,0.02665601440031945,0.2578496441096637,0.26125559053549696,0.36470143132798416,0.5017718434333801,0.2369267131407878,0.2514460303069021,0.3493951584499328,0.5419257164001465
[16],prelu,32,80,0.00349377013432902,0.0019055298791733656,0.0031054974033224085,0.0061553476148245405,0.021020475153096862,0.006398089320247055,0.01442113235303098,0.03237786088102356,0.2577317006430729,0.2612792427077107,0.3646266683988693,0.5020024180412292,0.2381252758575251,0.2517888113563651,0.3501834217611289,0.5398106932640075
[16],prelu,32,81,0.003514844398543692,0.001728273761450465,0.0031369555643962635,0.006204302664466532,0.021267675762893925,0.006657210623292999,0.014618867917407744,0.03355713462605527,0.25673569556815057,0.2610309260278094,0.36392664032770206,0.5039127588272094,0.23801059440082484,0.25130343501213404,0.3501010100962761,0.5399749636650085
[16],prelu,32,82,0.003089970882774613,0.001579078064323277,0.002355559139588974,0.006914839220999871,0.01720792481484,0.006777236974859975,0.01185065648650581,0.03012890912648338,0.2567644572118194,0.26087122420778897,0.3639518990149274,0.5038231492042542,0.23811474670537175,0.25109454672317927,0.350278792345854,0.5394818663597107
[16],prelu,32,83,0.0034202299767183884,0.0019457796659002478,0.003166233565420949,0.00560999418433279,0.01637342524649943,0.00769171832240749,0.011333270654006663,0.029409517516340963,0.25803217734281064,0.2614953476238774,0.3648587373130243,0.5013746857643128,0.2359541955614775,0.2513360112074411,0.34870428589865055,0.5436025977134704
[16],prelu,32,84,0.002604027000625747,0.002034079396530382,0.002428095088228057,0.005066533859637691,0.0166325259491615,0.006692407800005821,0.011382440816065103,0.027079957434172606,0.2562018155489109,0.2609906141590636,0.36356784845833123,0.5048888564109802,0.23637372158669226,0.25110713046511807,0.3490153777615945,0.5429082036018371
[16],prelu,32,85,0.0034063020967056473,0.0018804253294437251,0.0031122783758982097,0.005927543481252498,0.018370377821202596,0.0065547007077194136,0.012568512008588719,0.02859113063160732,0.2567068408520596,0.2607998750047999,0.36393091667571015,0.5039034366607666,0.23712373511662324,0.2513579985460997,0.3495375050481597,0.5415535688400268
[16],prelu,32,86,0.0027840775414041947,0.0018192155124122464,0.002774031149973344,0.0045184594418688296,0.018509373556733395,0.006212111688318773,0.012811103872051486,0.031639839446017434,0.2559106714566137,0.26093968214672797,0.3633730401223278,0.5054290294647217,0.2367072512580312,0.2512637278497879,0.3492345090028885,0.5422025084495544
[16],prelu,32,87,0.0036861540014542942,0.002178971997114063,0.003064097745802755,0.007176148511693727,0.016798613712040427,0.006183483672011549,0.01155164854518092,0.028279490029210225,0.2570759565715004,0.26106904200217684,0.36420131661737826,0.5031519532203674,0.23623728135182737,0.2516481589601655,0.3489281765356121,0.54309002161026
