layers,activation,batch_size,loss,mae,r2_score,root_mean_squared_error,val_loss,val_mae,val_r2_score,val_root_mean_squared_error,learning_rate
[32],prelu,32,0.2009489499032496,0.3846076793968675,-0.16009080410003662,0.5376468598842618,0.1607183441519736,0.2592467494308947,0.5269394516944885,0.35459767580032325,0.0010000000474974513
[32],prelu,32,0.19415120184421528,0.3711100578308103,-0.11725449562072754,0.5276271969079968,0.15652332231402385,0.2647239759564398,0.5258597731590271,0.3550020851194856,0.0010000000474974513
[32],prelu,32,0.1898510809987782,0.3756711080670354,-0.11579465866088867,0.5272823773324486,0.15204419195651997,0.25730455629527554,0.5309915542602539,0.3530757024884222,0.0010000000474974513
[32],prelu,32,0.18022298030555237,0.35263634026050544,-0.0203859806060791,0.5042354352772233,0.1480548668652772,0.25676680691540227,0.5304141044616699,0.353292980790138,0.0010000000474974513
[32],prelu,32,0.17352094426751125,0.3476867713034151,0.026712894439697266,0.49246072620153397,0.14396616145968427,0.25521665662527065,0.5331990718841553,0.35224381685256934,0.0010000000474974513
[32],prelu,32,0.162878232076764,0.333181858807802,0.1440029740333557,0.46183544248342484,0.14234395883977405,0.2591243982315062,0.4982137084007263,0.3652051627635953,0.0010000000474974513
[32],prelu,32,0.15887066163122643,0.3298775754868982,0.14873617887496948,0.46055682599544495,0.1363271087408065,0.25712155811488613,0.5361807346343994,0.3511170260608194,0.0010000000474974513
[32],prelu,32,0.15218440406024447,0.3217507518827913,0.20166665315628052,0.4460086308419701,0.13386779837310306,0.25777430608868585,0.5181595087051392,0.3578731574118135,0.0010000000474974513
[32],prelu,32,0.14917073287069788,0.31905223354697204,0.19299811124801636,0.44842355325818034,0.13080993946641675,0.26119281910359843,0.5117406249046326,0.3602489940822122,0.0010000000474974513
[32],prelu,32,0.14396667405962935,0.3219521716237066,0.22393959760665894,0.43974296152591674,0.1270609997212886,0.2574585445225237,0.5179287195205688,0.3579588897526262,0.0010000000474974513
[32],prelu,32,0.1383527595549821,0.3096331775188444,0.26347529888153076,0.4283953763544557,0.1237178308889269,0.25876404047012314,0.5192937850952148,0.35745170414447763,0.0010000000474974513
[32],prelu,32,0.12950189653784028,0.29568584561347944,0.3612539768218994,0.3989470221102235,0.12004909701645367,0.25813508033752425,0.5279658436775208,0.35421277731657,0.0010000000474974513
[32],prelu,32,0.13094061240553848,0.3038141109049318,0.2827562093734741,0.4227508820593354,0.11674428507685654,0.25561547540128216,0.5318256616592407,0.3527616068720815,0.0010000000474974513
[32],prelu,32,0.12211421802639953,0.28627627268433553,0.3832380175590515,0.3920215405523774,0.1140240212902426,0.2567246135324238,0.5281232595443726,0.35415370017290093,0.0010000000474974513
[32],prelu,32,0.11867688298225396,0.2888200819492338,0.3923770785331726,0.3891062565147874,0.11199487838894122,0.25587252825498563,0.5145409107208252,0.35921447128057454,0.0010000000474974513
[32],prelu,32,0.11604339275509111,0.28722547963261585,0.38906383514404297,0.3901656404137609,0.10841333456337444,0.2559229873120783,0.5276027917861938,0.3543489687144754,0.0010000000474974513
[32],prelu,32,0.11299559362232678,0.2883201368153093,0.39442652463912964,0.3884494878351686,0.10671965628862375,0.2583639562129973,0.5113825798034668,0.360381084680557,0.0010000000474974513
[32],prelu,32,0.10897250901907675,0.27813541665673236,0.4180683493614197,0.3807913728058336,0.10184166710823768,0.25087274052202685,0.5482531189918518,0.3465174347162244,0.0010000000474974513
[32],prelu,32,0.105242471396923,0.2788997031748293,0.4383525252342224,0.37409598454833004,0.09923311006277794,0.250276907160878,0.5497018098831177,0.34596135988831495,0.0010000000474974513
[32],prelu,32,0.10275606531649821,0.2758928239345549,0.4382396340370178,0.3741335645318029,0.0974998734891414,0.252563391253352,0.5379194021224976,0.35045833513140656,0.0010000000474974513
[32],prelu,32,0.10188144966959947,0.27727347984909995,0.4115753769874573,0.3829098522663114,0.09453532379120581,0.24976885654032213,0.5474275946617126,0.346833901107311,0.0010000000474974513
[32],prelu,32,0.0972310628741979,0.2748749926686285,0.45149922370910645,0.36969172582030274,0.09169519972056145,0.24879355505108816,0.5561807155609131,0.34346349239349344,0.0010000000474974513
[32],prelu,32,0.09556705132126801,0.2757901757955549,0.44100797176361084,0.3732105642557142,0.0893878592178225,0.24804607219994051,0.55715012550354,0.34308820515871025,0.0010000000474974513
[32],prelu,32,0.09183976091444486,0.26758051924407467,0.4670521020889282,0.36441268324851966,0.08659712895750994,0.246679240465164,0.5671341419219971,0.33919869288802124,0.0010000000474974513
[32],prelu,32,0.0895965034142136,0.2687228482216595,0.4689786434173584,0.3637534476816652,0.08403473794460291,0.24632583484053597,0.5746413469314575,0.336244451254606,0.0010000000474974513
[32],prelu,32,0.08785385582596057,0.2699586145579813,0.46311670541763306,0.36575566306710217,0.08311313129961485,0.24747196026146395,0.5563170909881592,0.34341072663664796,0.0010000000474974513
[32],prelu,32,0.08600369840860361,0.27031656950712185,0.4602392315864563,0.3667345046997068,0.08010725323110814,0.2464908599853514,0.572839617729187,0.33695581182837464,0.0010000000474974513
[32],prelu,32,0.08341089580208058,0.2672675609588621,0.4711974263191223,0.36299271732568716,0.07858545612543816,0.2450509507209061,0.5662466287612915,0.3395462676882742,0.0010000000474974513
[32],prelu,32,0.08192992247641082,0.268960005789995,0.4637507200241089,0.36553963422775243,0.07677501719444985,0.24510568678379044,0.5651475787162781,0.3399761468172071,0.0010000000474974513
[32],prelu,32,0.07989307455718513,0.2663744516670702,0.4670634865760803,0.36440880671143505,0.0753660481423139,0.2462475992739199,0.558539867401123,0.3425494305789468,0.0010000000474974513
[32],prelu,32,0.07787810824811453,0.26798574551939947,0.4710727334022522,0.36303551942110035,0.07334061358124012,0.24529658220708353,0.5629112720489502,0.3408492006361482,0.0010000000474974513
[32],prelu,32,0.0755615890026092,0.2642155569046734,0.4812679886817932,0.35951966047286965,0.0709880761802196,0.24565207026898844,0.5735212564468384,0.33668688908219313,0.0010000000474974513
[32],prelu,32,0.07338015586137767,0.2650885626673697,0.48994189500808716,0.3565011516213415,0.06970482226461168,0.24488278590142712,0.5674210786819458,0.33908624127507186,0.0010000000474974513
[32],prelu,32,0.07205931395292277,0.26416160576045494,0.4845072031021118,0.35839540064334846,0.06814731936901804,0.24591806158423407,0.5666353702545166,0.3393940575420854,0.0010000000474974513
[32],prelu,32,0.07119686454534525,0.2679349981248377,0.4719720482826233,0.3627267740666864,0.06671815467998381,0.24534630440175517,0.5643467307090759,0.3402890570461748,0.0010000000474974513
[32],prelu,32,0.06850133370608087,0.2624385811388491,0.4920315146446228,0.35577015206217744,0.06454069819301363,0.24370005764067157,0.5753201246261597,0.3359760731458662,0.0010000000474974513
[32],prelu,32,0.06646610368043179,0.25977572053670867,0.5014066696166992,0.3524717636406419,0.06301496848464008,0.24254911057651027,0.5761083364486694,0.3356641240417955,0.0010000000474974513
[32],prelu,32,0.06546630151569839,0.26357672922313197,0.4936234951019287,0.3552122190594671,0.061834695097058974,0.24343725405633435,0.572177529335022,0.3372168853878973,0.0010000000474974513
[32],prelu,32,0.06414411002770062,0.2613780278712509,0.4921630620956421,0.35572408214211443,0.06001004753634329,0.24231643825769408,0.5793658494949341,0.33437189161777475,0.0010000000474974513
[32],prelu,32,0.06310488972812887,0.263054373860359,0.48679614067077637,0.3575988203287122,0.059130938630551064,0.24496036469936355,0.5720090866088867,0.33728323504328706,0.0010000000474974513
[32],prelu,32,0.060216064658015926,0.2586945511400698,0.514007031917572,0.3479894936084745,0.05716470535844561,0.24233859218657,0.5830044150352478,0.3329225473105905,0.0010000000474974513
[32],prelu,32,0.06034065047278996,0.2612838536500929,0.4899154305458069,0.35651041045784926,0.056587017234414776,0.243425704538822,0.5719842910766602,0.33729303851723647,0.0010000000474974513
[32],prelu,32,0.058547171391546686,0.2618357475847004,0.4994094967842102,0.3531770050525663,0.05562240025028583,0.24345433004200442,0.5678036212921143,0.33893630579113937,0.0010000000474974513
[32],prelu,32,0.057877039071172434,0.26068207733333093,0.490356981754303,0.35635605379939056,0.053971624188125095,0.24311732761561855,0.5755095481872559,0.33590110540389995,0.0010000000474974513
[32],prelu,32,0.05601818747818466,0.25978614874184114,0.5023601055145264,0.3521346330642698,0.05265054600313302,0.24100993312895283,0.5783134698867798,0.334789916872978,0.0010000000474974513
[32],prelu,32,0.05505162822082635,0.25729944631457313,0.4994860887527466,0.3531499974429605,0.05155359813943502,0.24048682488501055,0.5778813362121582,0.3349614135920999,0.0010000000474974513
[32],prelu,32,0.05310724051669236,0.25708625279366953,0.5139990448951721,0.34799234494566894,0.05001089656725523,0.24192551672458631,0.5854490995407104,0.3319452434778211,0.0010000000474974513
[32],prelu,32,0.053060565888881646,0.2598948519676922,0.4964791536331177,0.35420922115445114,0.04958251919597384,0.24256910197436793,0.5753809213638306,0.3359520129859445,0.0010000000474974513
[32],prelu,32,0.05190496137365695,0.26038094088435154,0.4987257122993469,0.3534181512892244,0.048522190190851654,0.23980695717036707,0.5763059854507446,0.3355858564376829,0.0010000000474974513
