layers,activation,batch_size,epoch,loss,mae,r2_score,root_mean_squared_error,val_loss,val_mae,val_r2_score,val_root_mean_squared_error,learning_rate
[16],relu,32,59,0.06083506833761926,0.2770295463502405,0.42576836347579955,0.38016669929027536,0.054645323082804655,0.25257692389190184,0.516446852684021,0.34526416629552814,0.0010000000474974513
[16],relu,32,60,0.05957615010440346,0.27525789521634564,0.4327829122543335,0.37805023178458186,0.05420754350721833,0.2532135570049284,0.5098801612854004,0.34777625203132606,0.0010000000474974513
[16],relu,32,61,0.05738561430945989,0.27053078502416594,0.4543030261993408,0.3708429740369317,0.05309593448415395,0.25225373283028585,0.5122020244598389,0.34673329055309277,0.0010000000474974513
[16],relu,32,62,0.05677797272801395,0.271451420933008,0.4508076310157776,0.3720713108777997,0.05227147514000532,0.252585311308503,0.5131054520606995,0.34650945737957933,0.0010000000474974513
[16],relu,32,63,0.05596294121816751,0.27181553669273834,0.450454568862915,0.3722380724549291,0.05078541746363041,0.2505728535354136,0.5219203472137451,0.34293696895241715,0.0010000000474974513
[16],relu,32,64,0.054521598275750836,0.2692392157763241,0.46122720241546633,0.36851694926619505,0.050249031279236044,0.2509688562154768,0.5175093412399292,0.3445424255728719,0.0010000000474974513
[16],relu,32,65,0.05455125458538529,0.26966143153607824,0.44720367193222044,0.3732926571369169,0.049403620213270154,0.25053176864981636,0.5197126865386963,0.3439466370642183,0.0010000000474974513
[16],relu,32,66,0.052367021366953814,0.26783563382923586,0.47128766775131226,0.3650628522038457,0.04827959585934874,0.24927574820816503,0.525738787651062,0.3416867569088934,0.0010000000474974513
[16],relu,32,67,0.05127594277262685,0.2649723210185765,0.4766798377037048,0.36308079481124855,0.04732511553913352,0.24899267770349964,0.5289336919784546,0.34042897120118115,0.0010000000474974513
[16],relu,32,68,0.05093501174822446,0.2673073258996008,0.4711184501647949,0.3652312028408048,0.04695914080366489,0.24952514089643935,0.5238265037536621,0.3425368142127988,0.0010000000474974513
[16],relu,32,69,0.050399285536259386,0.2671145466715096,0.46763283014297485,0.3663741597533224,0.0458806665614247,0.24849718898534762,0.5286263942718505,0.3403891934454439,0.0010000000474974513
[16],relu,32,70,0.04911454347893592,0.2653706560283898,0.47798980474472047,0.3627943859994409,0.04541755734011528,0.24834966912865625,0.5265535831451416,0.3414518772065637,0.0010000000474974513
[16],relu,32,71,0.04868799064308402,0.2649647729843853,0.47353802919387816,0.3643251952528951,0.04462566811591384,0.24764535360038264,0.5283869624137878,0.34067792817950227,0.0010000000474974513
[16],relu,32,72,0.04781442582607266,0.264189814776182,0.4776307106018066,0.3628117503225801,0.043542798329144684,0.24769919902086243,0.5344774723052979,0.3381664511561392,0.0010000000474974513
[16],relu,32,73,0.046319887824356525,0.26239439181983454,0.4915284276008606,0.35784849494695636,0.04313310402445492,0.24759461261332022,0.532016110420227,0.33938657358288743,0.0010000000474974513
[16],relu,32,74,0.04609574428759512,0.2632212539762257,0.48542979955673216,0.3601316471397874,0.04212101868353781,0.2466712278872727,0.538269305229187,0.33685863569378827,0.0010000000474974513
