layers,activation,batch_size,epoch,loss,mae,root_mean_squared_error,r2_score,val_loss,val_mae,val_root_mean_squared_error,val_r2_score,loss_mean,mae_mean,root_mean_squared_error_mean,r2_score_mean,val_loss_mean,val_mae_mean,val_root_mean_squared_error_mean,val_r2_score_mean
[16],prelu,32,18,0.0024546835075363225,0.0023407172824142404,0.003030220133212857,0.013128093041107512,0.0019316317576391845,0.010271381275169054,0.01171972560225066,0.03833286603062581,0.04095567762851708,0.27317963361740094,0.38534289836883523,0.46752090454101564,0.03752049654722206,0.26627602458000166,0.3708311319351194,0.504449987411499
[16],prelu,32,19,0.0018662572380814225,0.0024641587702978417,0.0017514272880107564,0.009940948503880291,0.002067688746616633,0.006088378378328364,0.012773233032586378,0.03391118755329529,0.038652763813734003,0.2725785648822783,0.3848316836357114,0.4689707040786743,0.03534845352172844,0.26206370115280136,0.36983278512954687,0.5074290275573731
[16],prelu,32,20,0.0015469759095128263,0.00240507557062994,0.002294926500327787,0.012269365282464818,0.0017939918185322645,0.005420780126565752,0.013040647624692748,0.02899331956316221,0.03678126186132426,0.27187855124473553,0.38445018768310524,0.46998939514160154,0.03353895530104632,0.263261808156967,0.3685307836532591,0.5111355543136596
[16],prelu,32,21,0.0011885520881472294,0.001544320303248071,0.0018364066943034093,0.011021469989161559,0.0014788994946358335,0.007813679805897289,0.011609397839231124,0.02948729327318933,0.03520467057824128,0.2712833654880522,0.3835998988151548,0.472347092628479,0.032405316978692936,0.2623032045364378,0.36954876422882055,0.5083130359649658
[16],prelu,32,22,0.0011803247825031573,0.0020883573355808017,0.0023515766494593216,0.0060869316464532055,0.001521658595636247,0.006552503526705999,0.012569665876255959,0.030236114687462037,0.03383683025836938,0.27009036898612954,0.38213238716125464,0.476446259021759,0.03138407170772548,0.2635562503337858,0.36932519674301123,0.5089222550392151
[16],prelu,32,23,0.0010125613685660272,0.0015605204364987637,0.002665863138881577,0.012386757626664548,0.001349182631934155,0.00729089426915935,0.011084982347962666,0.03171577652866975,0.03306519314646716,0.2699325120449064,0.38280519962310766,0.47451629638671877,0.03066734075546258,0.2663903546333311,0.3697261333465574,0.507691478729248
[16],prelu,32,24,0.0009278378889906931,0.0025245605273193352,0.0027655168178247606,0.011165500908077192,0.0019416628166761948,0.014021331786540935,0.012310626633988147,0.044657805191833135,0.0324392813444137,0.27024361252784707,0.3830219578742978,0.4739450216293335,0.030745500326156562,0.26960233926773053,0.3737255501747129,0.4963803648948669
[16],prelu,32,25,0.0009315237199130641,0.0029267005665057516,0.004552611203136243,0.015049848255137561,0.0018145557531380598,0.007154186803312306,0.012604106142406256,0.03316783250533785,0.031633918583393,0.26895996093749985,0.380868122577667,0.47979975938797,0.02972467258572572,0.2623901581764219,0.3696856355667112,0.5078328967094421
[16],prelu,32,26,0.0005288022616827547,0.0018641713763845648,0.0029400493332230986,0.010922677274293953,0.001940557680004598,0.007229644828591505,0.012884046770242458,0.03499850528081115,0.03144896149635308,0.26959166765212994,0.3817527294158933,0.477431058883667,0.0295124799013137,0.2640201830863951,0.3700164556503293,0.5068679451942444
[16],prelu,32,27,0.0004900468603856755,0.0016981948733301336,0.002381104576004051,0.009330973587352812,0.001805415868152573,0.005320782519929772,0.011686545845699472,0.03102828028631771,0.031078877002000738,0.26884608507156355,0.3808219099044797,0.4799922466278076,0.0292896643280982,0.2623106968402861,0.3697633051872251,0.5076753854751587
