layers,activation,batch_size,epoch,loss,mae,r2_score,root_mean_squared_error,val_loss,val_mae,val_r2_score,val_root_mean_squared_error,learning_rate
[16],relu,32,76,0.27425287469915405,0.26552998534133876,0.47204766273498533,0.37008976062116783,0.2452791473304976,0.25137074784084906,0.5286180377006531,0.3482507748997657,0.0010000000474974513
[16],relu,32,77,0.2727495036244016,0.2649005274780364,0.4749402403831482,0.36909063924459334,0.24492959208892634,0.25139577394823653,0.5290873765945434,0.34806551266316754,0.0010000000474974513
[16],relu,32,78,0.27626952688241746,0.2658596958028721,0.46778775453567506,0.3715778706552677,0.24503123564485332,0.25126833168054785,0.5287310600280761,0.34819370604116895,0.0010000000474974513
[16],relu,32,79,0.2756257199169337,0.26535667751415376,0.4689235329627991,0.3711789511662842,0.24432707765560355,0.2511892725824316,0.530102801322937,0.34770914938716924,0.0010000000474974513
[16],relu,32,80,0.2691765444090598,0.2634723670426896,0.48142180442810056,0.3667677331836113,0.24438401210529662,0.25099381394443326,0.5298693895339965,0.34779128422543415,0.0010000000474974513
[16],relu,32,81,0.2712591831255865,0.2635888436136782,0.4771602272987366,0.3682803070493284,0.2445159175736557,0.2508538828475921,0.529534387588501,0.3479351709796834,0.0010000000474974513
[16],relu,32,82,0.2762754090406238,0.26568733433112734,0.46722452640533446,0.3717230628556479,0.24433774268186848,0.2509794827574697,0.5297187924385071,0.3478673706009435,0.0010000000474974513
[16],relu,32,83,0.2701765143755594,0.2644839320445004,0.47902647256851194,0.3676213622171721,0.24393004949311986,0.25075454534690633,0.5304538369178772,0.34760637976083925,0.0010000000474974513
[16],relu,32,84,0.2738119888218855,0.2642576410132334,0.47182153463363646,0.37014563152870195,0.24407924601573291,0.25084024033135216,0.5299840688705444,0.3477684563703535,0.0010000000474974513
[16],relu,32,85,0.2727878333574879,0.2645060823414719,0.4736584544181824,0.3695027559432286,0.24442656211052935,0.25086770323720015,0.5290700912475585,0.3480858045622609,0.0010000000474974513
[16],relu,32,86,0.27307360362797717,0.2648930695840659,0.4729283690452576,0.36973852804387375,0.24441165893038108,0.2510494346532572,0.528887951374054,0.34813783860246295,0.0010000000474974513
[16],relu,32,87,0.2706783386841116,0.2640136685313135,0.47756128311157225,0.3681608383644558,0.24404940893191435,0.2512162605473012,0.5294481992721558,0.3479223149816758,0.0010000000474974513
[16],relu,32,88,0.27437445483758105,0.2649247415713626,0.4702059864997864,0.37074605334524763,0.2439466607232291,0.2511903825091225,0.5295289516448974,0.34789352671144436,0.0010000000474974513
[16],relu,32,89,0.2725244856081742,0.2644645120619585,0.47356284856796266,0.36952048314514824,0.24366937809328926,0.2510807962325317,0.5299302458763122,0.34773687781097495,0.0010000000474974513
[16],relu,32,90,0.271479852434273,0.26423768650997476,0.475823175907135,0.3688027916341282,0.24376766004435996,0.2511441467058797,0.5296630024909973,0.3478485210671357,0.0010000000474974513
[16],relu,32,91,0.2752647436079954,0.26551862885093014,0.4680664658546448,0.37147128397589474,0.243767457257792,0.2510942359883145,0.5295521140098571,0.34788976347580247,0.0010000000474974513
[16],relu,32,92,0.26884896610471876,0.26328672401792313,0.48047633171081544,0.36710772805959757,0.2434255156920631,0.25093940511100826,0.5301680207252503,0.34767800145758004,0.0010000000474974513
[16],relu,32,93,0.2755574057382015,0.2664611761105093,0.4672670841217041,0.371748551992156,0.24355291704928583,0.25081684646724867,0.5297897815704345,0.347815297659242,0.0010000000474974513
[16],relu,32,94,0.2701185325809827,0.26375551954522125,0.4778783917427063,0.36806881493361543,0.24378163966580976,0.2510602510720023,0.5291370630264283,0.3480313743087273,0.0010000000474974513
[16],relu,32,95,0.27436386474020874,0.2656753292839296,0.4694636106491089,0.3710240445102041,0.2433930585862174,0.2511944194713118,0.5297191500663757,0.34780378561529246,0.0010000000474974513
[16],relu,32,96,0.2688721739863617,0.26419877043942097,0.4801371216773987,0.36728247588978347,0.24364725463304496,0.2511893544056708,0.5290957570075989,0.34802053120276766,0.0010000000474974513
[16],relu,32,97,0.27274014086783743,0.2649247603102012,0.4724802851676941,0.3699659194779442,0.24348052578566443,0.2511073805754488,0.5293318152427673,0.3479450398367082,0.0010000000474974513
[16],relu,32,98,0.27297509604028763,0.2649800249137419,0.471833324432373,0.37015281232943975,0.2437137969082343,0.2510475359091661,0.5288300752639771,0.34815516394072116,0.0010000000474974513
[16],relu,32,99,0.26815521160668443,0.2630525447678821,0.4811108946800232,0.3668695633251709,0.2437737219294264,0.2511906758987984,0.5286850690841675,0.3482300888271439,0.0010000000474974513
[16],relu,32,100,0.26948996080025067,0.2633970201775001,0.47847747802734375,0.3678416244255229,0.243361341045224,0.25103550892892157,0.5294581055641174,0.3479468490182807,0.0010000000474974513
[16],relu,32,101,0.2721088003654232,0.26464021617752054,0.4732756495475769,0.3696630898451515,0.2436510200212994,0.251069366403258,0.5287053942680359,0.34820417009465027,0.0010000000474974513
[16],relu,32,102,0.26841768248025893,0.2636573821795457,0.48038473129272463,0.36717210015916646,0.2434082719624826,0.2507917331931721,0.5291509985923767,0.34805154181492604,0.0010000000474974513
[16],relu,32,103,0.2703574695087151,0.2633356239371035,0.476508355140686,0.3685454801785023,0.24388270895059522,0.2510690576583506,0.5280515074729919,0.348437583376459,0.0010000000474974513
[16],relu,32,104,0.2698528471414403,0.2641157021234292,0.477382230758667,0.36820940591805856,0.24321063699001896,0.25098811933940135,0.5292963504791259,0.3479864948179059,0.0010000000474974513
