layers,activation,batch_size,epoch,loss,mae,r2_score,root_mean_squared_error,val_loss,val_mae,val_r2_score,val_root_mean_squared_error,learning_rate
[16],relu,32,40,0.2714481157308916,0.2670109457899949,0.4764872670173645,0.3630241872550546,0.2375782289832375,0.2490924428345334,0.5386455893516541,0.3372580886714539,0.0010000000474974513
[16],relu,32,41,0.275090123469477,0.2675755926965981,0.46913217306137084,0.3656721536169906,0.23726627510798384,0.2487589032249991,0.5388223648071289,0.33715139871222016,0.0010000000474974513
[16],relu,32,42,0.270923273022711,0.2660542406388008,0.4772612929344177,0.36292126810399405,0.2371250139591515,0.24883808680947492,0.5386929273605346,0.33716356014334353,0.0010000000474974513
[16],relu,32,43,0.2711095364610866,0.2670151752517652,0.47646752595901487,0.36309430491244366,0.23614530906989337,0.24858686374070177,0.5400548458099366,0.3366002352864258,0.0010000000474974513
[16],relu,32,44,0.27557530487617155,0.2672842619383298,0.4673549771308899,0.3662862358872266,0.2355665005110116,0.24820553089456127,0.5409202098846435,0.3362715045511315,0.0010000000474974513
[16],relu,32,45,0.2744923705569002,0.2672979943486868,0.469361937046051,0.3656407622555118,0.23502013982853062,0.24801247340377192,0.5415212988853455,0.3360009311354556,0.0010000000474974513
[16],relu,32,46,0.2724645980754691,0.26589245634544745,0.4729404330253601,0.36422603161819866,0.23467925813609716,0.24788930321834765,0.5419904589653015,0.3358354477602084,0.0010000000474974513
[16],relu,32,47,0.26610755619050896,0.264427171052031,0.48537967205047605,0.3599625741261214,0.23463100487318803,0.24775111936115576,0.5418333411216736,0.3358896935388264,0.0010000000474974513
[16],relu,32,48,0.26701747453772173,0.264737510207227,0.48326094150543214,0.36066060207069783,0.23437996802224328,0.24774570618761843,0.5419863343238831,0.3357978584319223,0.0010000000474974513
[16],relu,32,49,0.26851541724897576,0.2664643903957401,0.48033220767974855,0.3618664422899412,0.2342633380121874,0.24754731307282335,0.5419981360435486,0.3357917045310204,0.0010000000474974513
[16],relu,32,50,0.27279597282035273,0.2663553841949827,0.4714332461357117,0.36480629197369696,0.23436413484618668,0.24776134360290927,0.5416414499282837,0.3359398363246424,0.0010000000474974513
[16],relu,32,51,0.27030156442984876,0.26497088060555585,0.4759817123413086,0.3631538134325809,0.23396447224972555,0.2474395433553238,0.5422792553901672,0.3357241545825928,0.0010000000474974513
[16],relu,32,52,0.2683356665706933,0.2641494983284901,0.4796938896179199,0.36187340948362134,0.23348740945636157,0.24738373077795242,0.5426896095275879,0.335511779171903,0.0010000000474974513
[16],relu,32,53,0.26831643159830143,0.26564747325776356,0.4797934055328369,0.36201422279605266,0.23292236432738012,0.2469251711028802,0.5434418797492981,0.3351959092055071,0.0010000000474974513
[16],relu,32,54,0.26634949298577,0.2642281325581256,0.4833331942558289,0.36068374388721053,0.2324969121385882,0.2468587080786045,0.5440382361412048,0.334967340738266,0.0010000000474974513
[16],relu,32,55,0.26526196100008076,0.26364743244410993,0.48550782203674314,0.36003591697571985,0.23189219577749975,0.24670763838825663,0.544737946987152,0.3346453788126454,0.0010000000474974513
[16],relu,32,56,0.26808703407616663,0.26478959631334,0.47984745502471926,0.3621066260768485,0.2314593157618768,0.24680066289859393,0.5451649188995361,0.3344358274420423,0.0010000000474974513
[16],relu,32,57,0.2655572706003503,0.26361027127203396,0.4841563105583191,0.3602901829615376,0.23122501001178045,0.24651339896913274,0.5451995849609375,0.3343704154260664,0.0010000000474974513
[16],relu,32,58,0.26546089962864194,0.26349212656684073,0.4841569185256958,0.36030551757039,0.23131831488330956,0.24675398382219357,0.5450522184371949,0.3344721107582898,0.0010000000474974513
[16],relu,32,59,0.26455028238885364,0.2633202729629696,0.48561116456985476,0.35966046101218263,0.23162406893473544,0.24682542704115762,0.5443334102630615,0.33475058281351144,0.0010000000474974513
[16],relu,32,60,0.2652943346234219,0.2631199188848283,0.4843170285224915,0.36037197624884904,0.23168499345795324,0.24655372759547206,0.5441885590553284,0.3348294066029407,0.0010000000474974513
[16],relu,32,61,0.2625083775792938,0.2619563846726424,0.489553964138031,0.3584760413564608,0.2314725770198013,0.24643272780218325,0.5443215727806091,0.33476089857571206,0.0010000000474974513
[16],relu,32,62,0.2639290695616409,0.26271581488444423,0.48656530380249025,0.359525837193374,0.2309516741096033,0.24618386350603547,0.5449124217033386,0.3344841388172676,0.0010000000474974513
[16],relu,32,63,0.26560306718090587,0.26325332475251495,0.48299039602279664,0.36074609530924234,0.23071027659880805,0.24635680858326525,0.5449785947799682,0.33441196421178004,0.0010000000474974513
[16],relu,32,64,0.26261440597266456,0.2617546312943465,0.4889247894287109,0.3587660797079257,0.23091176749920983,0.24598256461401108,0.5446032285690308,0.33459339577193753,0.0010000000474974513
[16],relu,32,65,0.26607730898202825,0.26254308912231317,0.4818048596382141,0.36123764695073923,0.23058792730917896,0.24604175727182614,0.5450644373893738,0.3344177244474093,0.0010000000474974513
[16],relu,32,66,0.26102406352057794,0.26210505036126247,0.4916711688041687,0.3577502551408137,0.23043912299004984,0.24603377437009666,0.5451206207275391,0.3343789016169586,0.0010000000474974513
[16],relu,32,67,0.26136890350254216,0.26109568115359627,0.49082398414611816,0.3580568219399803,0.2298970869234227,0.24586528186543583,0.5456635594367981,0.3341061444822209,0.0010000000474974513
[16],relu,32,68,0.2635873595555225,0.2637273498177284,0.48643524646759034,0.35972192414725046,0.22972093421065432,0.2459064116573253,0.5457097053527832,0.3340568589292693,0.0010000000474974513
[16],relu,32,69,0.26780329089883625,0.2640043575597134,0.47774378061294553,0.3626723649193605,0.22995097832442077,0.24580380266703067,0.545397937297821,0.3342408936050806,0.0010000000474974513
[16],relu,32,70,0.2620321636947451,0.2625935262568941,0.48909095525741575,0.35870535450128493,0.23023659909945576,0.24581683494356144,0.54488046169281,0.3344702249862831,0.0010000000474974513
[16],relu,32,71,0.2659969721905928,0.2627558499914079,0.48099775314331056,0.36151359411569006,0.2300760475663059,0.24576440434241748,0.5449670791625977,0.33442329182196073,0.0010000000474974513
[16],relu,32,72,0.2628527691622705,0.26189444360555747,0.4873116612434387,0.3594191649272106,0.2292246004274614,0.24576254911572554,0.5460066080093384,0.33393796961178834,0.0010000000474974513
[16],relu,32,73,0.259545508361148,0.26162249801565923,0.4934766054153442,0.3570844310596521,0.22979371352193279,0.24579178092550377,0.5450421452522278,0.3343566077235892,0.0010000000474974513
